Max Age (Ma),Min Age (Ma),mindat ID,Locality containing Mineral,Tectonic Settings,Dated Locality ID,Dated Locality (Max Age),Lat Deg,Lat Min,Lat Sec,Lon Deg,Lon Min,Lon Sec,Decimal Degree,Mineral Name (plain),RRUFF Chemistry (plain),RRUFF Chemistry (concise),Chemistry Elements,Country of Type Locality,Structural Groupname,Fleischers Groupname
444,359,57535,"Röhrerbühel (Rohrer Berg; Röhrerbichel; Röhrerbüchel; Rerobichl), North Tyrol, Tyrol, Austria",,57535,"Röhrerbühel (Rohrer Berg; Röhrerbichel; Röhrerbüchel; Rerobichl), North Tyrol, Tyrol, Austria",47,30,10,12,22,12,"47.502777777778,12.37",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
444,359,57535,"Röhrerbühel (Rohrer Berg; Röhrerbichel; Röhrerbüchel; Rerobichl), North Tyrol, Tyrol, Austria",,57535,"Röhrerbühel (Rohrer Berg; Röhrerbichel; Röhrerbüchel; Rerobichl), North Tyrol, Tyrol, Austria",47,30,10,12,22,12,"47.502777777778,12.37",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
307,300,57520,"Alpeiner Scharte, North Tyrol, Tyrol, Austria",,57520,"Alpeiner Scharte, North Tyrol, Tyrol, Austria",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
1141,33.9,21218,Azerbaijan,,206327,"Gedabek Mine (Kedabek Mine), Gədəbəy District (Gadabey), Azerbaijan",40,3,59,47,18,8,"40.066388888889,47.302222222222",Teschemacherite,(N<sup>3-</sup>H<sub>4</sub>)HCO<sub>3</sub>,(N^3-^H_4_)HCO_3_,N H C O,South Africa,Â ,Â 
135,135,206323,"Damirli Cu-Mo Deposit, Ağdam District (Agdam), Azerbaijan",,206323,"Damirli Cu-Mo Deposit, Ağdam District (Agdam), Azerbaijan",40,1,0,46,45,0,"40.016666666667,46.75",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
135,135,206323,"Damirli Cu-Mo Deposit, Ağdam District (Agdam), Azerbaijan",,206323,"Damirli Cu-Mo Deposit, Ağdam District (Agdam), Azerbaijan",40,1,0,46,45,0,"40.016666666667,46.75",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Ankerite,CaFe<sup>2+</sup>(CO<sub>3</sub>)<sub>2</sub>,CaFe^2+^(CO_3_)_2_,Ca Fe C O,Austria,Dolomite,dolomite
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
201,164,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",Passive Margin,208385,"Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan",41,43,1,46,24,51,"41.716944444444,46.414166666667",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
146,64,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",40,30,41,46,4,26,"40.511388888889,46.073888888889",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
146,64,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",40,30,41,46,4,26,"40.511388888889,46.073888888889",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
146,64,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",,2780,"Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, Daşkəsən District (Daskasan; Dashkyasan), Azerbaijan",40,30,41,46,4,26,"40.511388888889,46.073888888889",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
135,135,206324,"Garadag Cu Deposit, Gədəbəy District (Gadabey), Azerbaijan",,206324,"Garadag Cu Deposit, Gədəbəy District (Gadabey), Azerbaijan",40,38,0,45,51,0,"40.633333333333,45.85",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
55.8,33.9,206325,"Misdag Cu Deposit, Naxçıvan District (Naxcivan; Nakhichevan), Azerbaijan",,206325,"Misdag Cu Deposit, Naxçıvan District (Naxcivan; Nakhichevan), Azerbaijan",39,3,0,46,3,0,"39.05,46.05",Azurite,Cu<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Cu^2+^_3_(CO_3_)_2_(OH)_2_,Cu C O H,France,Â ,Â 
55.8,33.9,206325,"Misdag Cu Deposit, Naxçıvan District (Naxcivan; Nakhichevan), Azerbaijan",,206325,"Misdag Cu Deposit, Naxçıvan District (Naxcivan; Nakhichevan), Azerbaijan",39,3,0,46,3,0,"39.05,46.05",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,145,69510,"La Rochette, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,35,0,5,39,46,"50.583333333333,5.6627777777778",Aragonite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,Spain,Aragonite,aragonite
201,145,69510,"La Rochette, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,35,0,5,39,46,"50.583333333333,5.6627777777778",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,69510,"La Rochette, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,35,0,5,39,46,"50.583333333333,5.6627777777778",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
201,145,69510,"La Rochette, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,35,0,5,39,46,"50.583333333333,5.6627777777778",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
201,145,205005,"Carrière De Bay-Bonnet, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,145983,"Carrière De Trooz, Chaudfontaine, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,34,18,5,42,34,"50.571666666667,5.7094444444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,250514,"Membach, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,36,47,5,59,14,"50.613055555556,5.9872222222222",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,250514,"Membach, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,36,47,5,59,14,"50.613055555556,5.9872222222222",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,250514,"Membach, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,36,47,5,59,14,"50.613055555556,5.9872222222222",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
201,145,250514,"Membach, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,36,47,5,59,14,"50.613055555556,5.9872222222222",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
419,145,249528,"Erlenbach Mine (Eselbach Mine), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,28,5,58,16,"50.691111111111,5.9711111111111",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
419,145,249528,"Erlenbach Mine (Eselbach Mine), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,28,5,58,16,"50.691111111111,5.9711111111111",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
419,145,192001,"Eschbroich Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,42,5,58,52,"50.695,5.9811111111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
419,145,192001,"Eschbroich Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,42,5,58,52,"50.695,5.9811111111111",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
419,145,194081,"Mützhagen Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,7,5,57,25,"50.685277777778,5.9569444444444",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
419,299,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,50,5,59,11,"50.697222222222,5.9863888888889",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
419,299,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,50,5,59,11,"50.697222222222,5.9863888888889",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
419,299,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,41,50,5,59,11,"50.697222222222,5.9863888888889",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
419,145,304,"Vieille Montagne (Altenberg; Kelmisberg), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,42,49,6,0,31,"50.713611111111,6.0086111111111",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
419,145,304,"Vieille Montagne (Altenberg; Kelmisberg), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,42,49,6,0,31,"50.713611111111,6.0086111111111",Hydrozincite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn C O H,Austria,Â ,Â 
419,145,304,"Vieille Montagne (Altenberg; Kelmisberg), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,42,49,6,0,31,"50.713611111111,6.0086111111111",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
419,145,304,"Vieille Montagne (Altenberg; Kelmisberg), Verviers, Liège Province, Belgium",,122727,"Schmalgraf Mine, Verviers, Liège Province, Belgium",50,42,49,6,0,31,"50.713611111111,6.0086111111111",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,122726,"Fossey Mine (incl. Prester; Lindengraben), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,41,42,6,2,25,"50.695,6.0402777777778",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
201,145,122726,"Fossey Mine (incl. Prester; Lindengraben), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,41,42,6,2,25,"50.695,6.0402777777778",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,194080,"Lontzen Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,56,6,0,17,"50.682222222222,6.0047222222222",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,225396,"Poppelsberg Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,25,6,0,45,"50.673611111111,6.0125",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,225396,"Poppelsberg Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,25,6,0,45,"50.673611111111,6.0125",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
201,145,225396,"Poppelsberg Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,25,6,0,45,"50.673611111111,6.0125",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,225395,"Rabotrath Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,9,6,0,59,"50.669166666667,6.0163888888889",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,132141,"Plombières (Bleyberg), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,44,30,5,57,17,"50.741666666667,5.9547222222222",Siderite,Fe<sup>2+</sup>CO<sub>3</sub>,Fe^2+^CO_3_,Fe C O,unknown,Calcite,calcite
201,145,12420,"Bleyberg Mine (Bleiberg Mine), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,43,58,5,58,2,"50.732777777778,5.9672222222222",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,12420,"Bleyberg Mine (Bleiberg Mine), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,43,58,5,58,2,"50.732777777778,5.9672222222222",Hydrozincite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn C O H,Austria,Â ,Â 
201,145,12420,"Bleyberg Mine (Bleiberg Mine), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,43,58,5,58,2,"50.732777777778,5.9672222222222",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,145,12420,"Bleyberg Mine (Bleiberg Mine), Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,43,58,5,58,2,"50.732777777778,5.9672222222222",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Aragonite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,Spain,Aragonite,aragonite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Dypingite,Mg<sub>5</sub>(CO<sub>3</sub>)<sub>4</sub>(OH)<sub>2</sub>Â·5H<sub>2</sub>O,Mg_5_(CO_3_)_4_(OH)_2_Â·5H_2_O,Mg C O H,Norway,Â ,hydromagnesite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Fougerite,Fe<sup>2+</sup><sub>4</sub>Fe<sup>3+</sup><sub>2</sub>(OH)<sub>12</sub>(CO<sub>3</sub>)Â·3H<sub>2</sub>O,Fe^2+^_4_Fe^3+^_2_(OH)_12_(CO_3_)Â·3H_2_O,Fe O H C,France,Hydrotalcite,Â 
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Hydrocalumite,"Ca<sub>4</sub>Al<sub>2</sub>(OH)<sub>12</sub>(Cl,CO<sub>3</sub>,OH)<sub>2</sub>Â·4H<sub>2</sub>O","Ca_4_Al_2_(OH)_12_(Cl,CO_3_,OH)_2_Â·4H_2_O",Ca Al O H Cl C,United Kingdom,Hydrotalcite,Â 
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Hydrocerussite,Pb<sup>2+</sup><sub>3</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Pb^2+^_3_(CO_3_)_2_(OH)_2_,Pb C O H,Sweden,Â ,Â 
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Hydromagnesite,Mg<sub>5</sub>(CO<sub>3</sub>)<sub>4</sub>(OH)<sub>2</sub>Â·4H<sub>2</sub>O,Mg_5_(CO_3_)_4_(OH)_2_Â·4H_2_O,Mg C O H,USA,Â ,hydromagnesite
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Hydrozincite,Zn<sup>2+</sup><sub>5</sub>(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>6</sub>,Zn^2+^_5_(CO_3_)_2_(OH)_6_,Zn C O H,Austria,Â ,Â 
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Leadhillite,Pb<sub>4</sub>(SO<sub>4</sub>)(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_,Pb S O C H,United Kingdom,Â ,Â 
201,145,123035,"Bleyberg Zinc And Lead Smelter Slag Locality, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,145,108725,"Terbruggen, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,45,4,5,56,33,"50.751111111111,5.9425",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,192002,"Dickenbusch Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,10,5,57,50,"50.669444444444,5.9638888888889",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,192002,"Dickenbusch Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,40,10,5,57,50,"50.669444444444,5.9638888888889",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,192005,"Heggelsbrück Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,38,48,5,57,30,"50.646666666667,5.9583333333333",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,225399,"La Bruyère Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,19,5,57,11,"50.655277777778,5.9530555555556",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,225399,"La Bruyère Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,19,5,57,11,"50.655277777778,5.9530555555556",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,192003,"Pandour Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,31,5,56,30,"50.658611111111,5.9416666666667",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,225400,"Roer-Stoeck Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",0,0,0,0,0,0,"0,0",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,192004,"Saint-Paul Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,36,5,56,54,"50.66,5.9483333333333",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,192004,"Saint-Paul Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,36,5,56,54,"50.66,5.9483333333333",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,192004,"Saint-Paul Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,39,36,5,56,54,"50.66,5.9483333333333",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,205003,"Andrimont Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,24,5,49,1,"50.54,5.8169444444444",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,205003,"Andrimont Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,24,5,49,1,"50.54,5.8169444444444",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
201,145,205003,"Andrimont Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,24,5,49,1,"50.54,5.8169444444444",Dolomite,CaMg(CO<sub>3</sub>)<sub>2</sub>,CaMg(CO_3_)_2_,Ca Mg C O,Italy,Dolomite,dolomite
201,145,205003,"Andrimont Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,24,5,49,1,"50.54,5.8169444444444",Malachite,Cu<sup>2+</sup><sub>2</sub>CO<sub>3</sub>(OH)<sub>2</sub>,Cu^2+^_2_CO_3_(OH)_2_,Cu C O H,unknown,Malachite,rosasite
201,145,205003,"Andrimont Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,24,5,49,1,"50.54,5.8169444444444",Smithsonite,Zn<sup>2+</sup>CO<sub>3</sub>,Zn^2+^CO_3_,Zn C O,United Kingdom,Calcite,calcite
201,145,312,"Le Rocheux Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,28,5,49,50,"50.541111111111,5.8305555555556",Calcite,CaCO<sub>3</sub>,CaCO_3_,Ca C O,unknown,Calcite,calcite
201,145,312,"Le Rocheux Mine, Verviers, Liège Province, Belgium",,301,"Verviers, Liège Province, Belgium",50,32,28,5,49,50,"50.541111111111,5.8305555555556",Cerussite,PbCO<sub>3</sub>,PbCO_3_,Pb C O,Italy,Aragonite,aragonite
